,tweet_id,rating_numerator,rating_denominator,name,breed,jpg_url,img_num,p1,p1_conf,breed_merge
27,886736880519319552,13,10,Mingus,,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,kuvasz,0.309706,kuvasz
28,886680336477933568,13,10,Derek,,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,convertible,0.738995,convertible
29,886366144734445568,12,10,Roscoe,pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,0.999201,pupper
30,886267009285017600,12,10,,,,0,,,
31,886258384151887873,13,10,Waffles,,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,pug,0.943575,pug
32,886054160059072513,12,10,,,,0,,,
33,885984800019947520,12,10,Jimbo,,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,0.9724940000000001,Blenheim_spaniel
34,885528943205470208,13,10,Maisey,,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,0.369275,pug
35,885518971528720385,14,10,,,,0,,,
36,885311592912609280,13,10,Lilly,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,Labrador_retriever,0.908703,Labrador_retriever
37,885167619883638784,13,10,,,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,0.8124819999999999,malamute
38,884925521741709313,12,10,Earl,,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,0.259916,Italian_greyhound
39,884876753390489601,13,10,Lola,,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,chow,0.822103,chow
40,884562892145688576,13,10,Kevin,,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,pug,0.5464060000000001,pug
41,884441805382717440,14,10,,,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,0.993225,Pembroke
42,884247878851493888,13,10,,,,0,,,
43,884162670584377345,12,10,Yogi,doggo,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,0.707046,doggo
44,883838122936631299,12,10,Noah,,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946,Doberman
45,883482846933004288,5,10,Bella,,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,golden_retriever,0.943082,golden_retriever
46,883360690899218434,13,10,Grizzwald,floofer,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,chow,0.9879969999999999,floofer
47,883117836046086144,13,10,,,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,0.9495620000000001,golden_retriever
48,882992080364220416,13,10,Rusty,,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_dog,0.46677799999999997,Eskimo_dog
49,882762694511734784,12,10,Gus,pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005,pupper
50,882627270321602560,13,10,Stanley,,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,Pembroke
51,882268110199369728,13,10,Alfy,,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,golden_retriever,0.762211,golden_retriever
52,882045870035918850,13,10,Koko,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,web_site,0.949591,web_site
53,881906580714921986,12,10,Rey,,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,Weimaraner
54,881666595344535552,13,10,Gary,,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,Saluki
55,881633300179243008,17,10,,,,0,,,
56,881536004380872706,14,10,a,pupper,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,pupper
57,881268444196462592,12,10,Elliot,,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,tusker,0.473303,tusker
58,880935762899988482,13,10,Louis,,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,street_sign,0.251801,street_sign
59,880872448815771648,12,10,,,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,Pembroke
60,880465832366813184,12,10,Bella,,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,golden_retriever,0.9132549999999999,golden_retriever
61,880221127280381952,12,10,Jesse,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,Chihuahua
62,880095782870896641,11,10,,,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,miniature_pinscher,0.120298,miniature_pinscher
63,879862464715927552,13,10,Romeo,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,0.813507,basset
64,879674319642796034,14,10,,,,0,,,
65,879492040517615616,12,10,Bailey,,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,0.479896,German_short-haired_pointer
66,879415818425184262,13,10,Duddles,,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_springer,0.383404,English_springer
67,879376492567855104,12,10,Jack,,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,tricycle,0.663601,tricycle
68,879130579576475649,14,10,Emmy,,,0,,,
69,879050749262655488,11,10,Steven,,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,tabby,0.311861,tabby
70,879008229531029506,13,10,Beau,,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,vizsla,0.960513,vizsla
71,878776093423087618,13,10,Snoopy,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_greyhound,0.734684,puppo
72,878604707211726852,13,10,,,,0,,,
73,878404777348136964,13,10,Shadow,,,0,,,
74,878316110768087041,11,10,Terrance,,,0,,,
75,878281511006478336,13,10,Shadow,,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,basset,0.32042,basset
76,878057613040115712,14,10,Emmy,,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,0.839097,French_bulldog
77,877736472329191424,13,10,Aja,,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_retriever,0.8379559999999999,Chesapeake_Bay_retriever
78,877611172832227328,14,10,,pupper,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,1,Irish_setter,0.36472899999999997,pupper
79,877556246731214848,12,10,Penny,,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,basset,0.995368,basset
80,877316821321428993,13,10,Dante,,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,Saluki,0.5099670000000001,Saluki
81,877201837425926144,12,10,Nelly,,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,0.9311200000000001,Pembroke
82,876838120628539392,12,10,Ginger,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,bloodhound,0.575751,pupper
83,876537666061221889,14,10,,,,0,,,
84,876484053909872640,13,10,Benedict,,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,golden_retriever,0.874566,golden_retriever
85,876120275196170240,13,10,Venti,,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_mountain_dog,0.534327,Bernese_mountain_dog
86,875747767867523072,13,10,Goose,,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_retriever,0.799551,Labrador_retriever
87,875144289856114688,13,10,Nugget,,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_husky,0.245048,Siberian_husky
88,875097192612077568,13,10,,,,0,,,
89,875021211251597312,12,10,,,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_Highland_white_terrier,0.7143189999999999,West_Highland_white_terrier
90,874680097055178752,12,10,Cash,,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_retriever,0.836052,Labrador_retriever
91,874434818259525634,12,10,Coco,,,0,,,
92,874296783580663808,13,10,Jed,pupper,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,cocker_spaniel,0.437216,pupper
93,874057562936811520,12,10,,,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,flat-coated_retriever,0.8321770000000001,flat-coated_retriever
94,874012996292530176,13,10,Sebastian,puppo,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,Cardigan,0.806674,puppo
95,873697596434513921,14,10,Walter,,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,laptop,0.153718,laptop
96,873580283840344065,13,10,,,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1,Newfoundland,0.678537,Newfoundland
97,873337748698140672,12,10,Sierra,pupper,,0,,,pupper
98,873213775632977920,12,10,Sierra,pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,vizsla,0.6197819999999999,pupper
99,872967104147763200,12,10,,doggo,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,0.47691300000000003,doggo
100,872820683541237760,13,10,,,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,pug,0.9991200000000001,pug
101,872668790621863937,14,10,,,,0,,,
102,872620804844003328,13,10,Monkey,,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,cocker_spaniel,0.513191,cocker_spaniel
103,872486979161796608,12,10,,,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,0.931861,Pembroke
104,872261713294495745,13,10,Harry,,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,2,Labrador_retriever,0.9720190000000001,Labrador_retriever
105,872122724285648897,12,10,Kody,,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1,basketball,0.808396,basketball
106,871879754684805121,13,10,Lassie,,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,Shetland_sheepdog,0.9691709999999999,Shetland_sheepdog
107,871762521631449091,12,10,Rover,pupper,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_retriever,0.921393,pupper
108,871515927908634625,12,10,Napolean,doggo,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,komondor,0.9747809999999999,doggo
109,871166179821445120,12,10,Dawn,,,0,,,
110,871102520638267392,14,10,,doggo,,0,,,doggo
111,871032628920680449,13,10,Boomer,,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,kelpie,0.39805300000000005,kelpie
112,870804317367881728,11,10,,,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,1,home_theater,0.16829000000000002,home_theater
113,870726314365509632,10,10,,,,0,,,
114,870656317836468226,13,10,Cody,,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,Pembroke,0.9454950000000001,Pembroke
115,870374049280663552,13,10,Zoey,,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,golden_retriever,0.841001,golden_retriever
116,870308999962521604,13,10,Rumble,,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,Greater_Swiss_Mountain_dog,0.6227520000000001,Greater_Swiss_Mountain_dog
117,870063196459192321,14,10,Clifford,,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,1,comic_book,0.534409,comic_book
118,869988702071779329,12,10,quite,,,0,,,
119,869772420881756160,13,10,Dewey,,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,0.9801479999999999,Pembroke
120,869702957897576449,13,10,Stanley,,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,Pembroke,0.993449,Pembroke
121,869596645499047938,12,10,Scout,doggo,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,Chihuahua,0.9551559999999999,doggo
122,869227993411051520,13,10,Gizmo,,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181,Pembroke
123,868880397819494401,14,10,Walter,,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,laptop,0.153718,laptop
124,868639477480148993,12,10,Cooper,,,0,,,
125,868622495443632128,13,10,,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,0.868107,Labrador_retriever
126,868552278524837888,12,10,Cooper,,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,whippet,0.378151,whippet
127,867900495410671616,12,10,,,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,0.522644,Labrador_retriever
128,867774946302451713,13,10,Harold,,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,Border_collie,0.661953,Border_collie
129,867421006826221569,12,10,Shikha,puppo,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,Eskimo_dog,0.6164569999999999,puppo
130,867072653475098625,13,10,,,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,1,Blenheim_spaniel,0.352946,Blenheim_spaniel
131,867051520902168576,13,10,,,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,0.47140299999999996,Samoyed
132,866816280283807744,13,10,Jamesy,pupper,,0,,,pupper
133,866720684873056260,13,10,,,,0,,,
134,866686824827068416,12,10,Lili,,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,flat-coated_retriever,0.51473,flat-coated_retriever
135,866450705531457537,13,10,Jamesy,pupper,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,French_bulldog,0.905334,pupper
136,866334964761202691,12,10,Coco,,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1,Samoyed,0.984086,Samoyed
137,866094527597207552,12,10,,pupper,,0,,,pupper
138,865718153858494464,13,10,Boomer,,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,golden_retriever,0.673664,golden_retriever
139,865359393868664832,13,10,Sammy,,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_Bay_retriever,0.832435,Chesapeake_Bay_retriever
140,865006731092295680,13,10,Nelly,,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,Pembroke,0.9898819999999999,Pembroke
141,864873206498414592,14,10,,,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,2,pole,0.478616,pole
142,864279568663928832,12,10,Meatball,,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull_mastiff,0.668613,bull_mastiff
143,864197398364647424,13,10,Paisley,,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,golden_retriever,0.9459049999999999,golden_retriever
144,863907417377173506,13,10,Albus,,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,1,marmot,0.35882800000000004,marmot
145,863553081350529029,13,10,Neptune,,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,Eskimo_dog,0.41333000000000003,Eskimo_dog
146,863471782782697472,13,10,Quinn,,,0,,,
147,863432100342583297,12,10,Belle,,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,Staffordshire_bullterrier,0.690517,Staffordshire_bullterrier
148,863427515083354112,12,10,,,,0,,,
149,863079547188785154,14,10,,,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,1,Lakeland_terrier,0.275242,Lakeland_terrier
150,863062471531167744,13,10,Quinn,,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French_bulldog,0.9358040000000001,French_bulldog
151,862831371563274240,13,10,Zooey,,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian_terrier,0.207281,Australian_terrier
152,862722525377298433,11,10,Dave,,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,basset,0.39333,basset
153,862457590147678208,13,10,Jersey,,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,1,home_theater,0.49634799999999996,home_theater
154,862096992088072192,13,10,,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,chow,0.677589,chow
155,861769973181624320,13,10,,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,Arabian_camel,0.366248,Arabian_camel
156,861383897657036800,13,10,Hobbes,,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,0.771008,Cardigan
157,861288531465048066,13,10,,,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1,syringe,0.14471199999999998,syringe
158,861005113778896900,12,10,Burt,,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1,German_shepherd,0.507951,German_shepherd
159,860981674716409858,13,10,Lorenzo,,,0,,,
160,860924035999428608,13,10,,,https://pbs.twimg.com/media/C_KVJjDXsAEUCWn.jpg,2,envelope,0.933016,envelope
161,860563773140209665,13,10,Lorenzo,,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,Cardigan,0.583936,Cardigan
162,860524505164394496,13,10,Carl,,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,Bedlington_terrier,0.286558,Bedlington_terrier
163,860276583193509888,12,10,Jordy,,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,1,lakeside,0.312299,lakeside
164,860184849394610176,14,10,,,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,1,chimpanzee,0.267612,chimpanzee
165,860177593139703809,10,10,,,,0,,,
166,859924526012018688,12,10,Milky,,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,French_bulldog,0.254587,French_bulldog
167,859851578198683649,13,10,Trooper,,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,Labrador_retriever,0.899086,Labrador_retriever
168,859607811541651456,13,10,,puppo,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden_retriever,0.8955290000000001,puppo
169,859196978902773760,12,10,quite,,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,1,Angora,0.22421799999999997,Angora
170,859074603037188101,13,10,,,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,1,revolver,0.19029200000000002,revolver
171,858860390427611136,12,10,Winston,,,0,,,
172,858843525470990336,13,10,,doggo,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden_retriever,0.57812,doggo
173,858471635011153920,13,10,Sophie,,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,0.9874069999999999,Pembroke
174,858107933456039936,12,10,Wyatt,,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,golden_retriever,0.863874,golden_retriever
175,857989990357356544,12,10,Rosie,,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French_bulldog,0.43258,French_bulldog
176,857746408056729600,13,10,Thor,,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,Labrador_retriever,0.919832,Labrador_retriever
177,857393404942143489,13,10,,,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,malamute,0.8415969999999999,malamute
178,857263160327368704,13,10,Oscar,,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,Samoyed,0.9980209999999999,Samoyed
179,857214891891077121,12,10,,,,0,,,
180,857062103051644929,13,10,,,,0,,,
181,857029823797047296,12,10,Zeke,,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,golden_retriever,0.968623,golden_retriever
182,856602993587888130,13,10,Luna,,,0,,,
183,856543823941562368,12,10,Callie,,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,Boston_bull,0.30691,Boston_bull
184,856526610513747968,14,10,,,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1,Old_English_sheepdog,0.798481,Old_English_sheepdog
185,856330835276025856,14,10,,,,0,,,
186,856288084350160898,14,10,,,,0,,,
187,856282028240666624,14,10,Cermet,,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,Chihuahua,0.8765430000000001,Chihuahua
188,855862651834028034,420,10,,,,0,,,
189,855860136149123072,666,10,,,,0,,,
190,855857698524602368,13,10,,,,0,,,
191,855851453814013952,13,10,,doggopuppo,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,0.321676,doggopuppo
192,855818117272018944,13,10,,,,0,,,
193,855459453768019968,12,10,quite,,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,Blenheim_spaniel,0.389513,Blenheim_spaniel
194,855245323840757760,12,10,George,,,0,,,
195,855138241867124737,14,10,,,,0,,,
196,854732716440526848,12,10,Marlee,,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,Pembroke,0.6955479999999999,Pembroke
197,854482394044301312,13,10,Arya,,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,Chihuahua,0.26024200000000003,Chihuahua
198,854365224396361728,13,10,Einstein,,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,Pembroke,0.9070799999999999,Pembroke
199,854120357044912130,14,10,,pupper,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,black-and-tan_coonhound,0.8548610000000001,pupper
200,854010172552949760,11,10,,doggofloofer,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,0.35473299999999997,doggofloofer
201,853760880890318849,12,10,Alice,,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,miniature_pinscher,0.29251900000000003,miniature_pinscher
202,853639147608842240,13,10,,,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,German_shepherd,0.509879,German_shepherd
203,853299958564483072,13,10,Rumpole,,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1,grille,0.65228,grille
204,852936405516943360,13,10,,,,0,,,
205,852912242202992640,12,10,Benny,,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,Great_Dane,0.7837649999999999,Great_Dane
206,852672615818899456,12,10,Aspen,,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,golden_retriever,0.7112350000000001,golden_retriever
207,852553447878664193,13,10,Jarod,,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1,bloodhound,0.186498,bloodhound
208,852311364735569921,13,10,Wiggles,,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,1,barbell,0.9715809999999999,barbell
209,852226086759018497,14,10,General,,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,1,prison,0.35279299999999997,prison
210,852189679701164033,12,10,Sailor,,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1,barrow,0.42315,barrow
211,851953902622658560,13,10,Astrid,doggo,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,1,Staffordshire_bullterrier,0.757547,doggo
212,851861385021730816,10,10,,,https://pbs.twimg.com/media/C8W6sY_W0AEmttW.jpg,1,pencil_box,0.662183,pencil_box
213,851591660324737024,11,10,,,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,Cardigan,0.394507,Cardigan
